loan_id,age,gender,region,employment_status,employment_length,annual_income,credit_score,dti,loan_amount,purpose,interest_rate,ip_risk_score,has_document_mismatch,income_mismatch_ratio
4711,32,Male,Marlborough,Employed,3,120310.12,671,9.77,30665.04,medical,0.187761184,35.5,0,0.88
4712,44,Male,Auckland,Part-time,3,300000,695,11.85,15179.08,home_improvement,0.214072748,22.3,0,1.03
4713,42,Male,Tasman,Part-time,10,18557,535,17.17,24940.35,vacation,0.317149829,56.3,0,0.88
4714,42,Male,Southland,Employed,0,54704.28,784,11.84,7594.43,medical,0.081795307,26.3,0,1.2
4715,39,Male,Tasman,Student,11,61018.95,703,17.69,7904.67,medical,0.145303017,21.5,0,1
4716,38,Male,Tasman,Employed,10,109894.9,674,12.81,16520.64,vacation,0.185660782,30.2,0,1.41
4717,62,Female,Taranaki,Employed,4,229975.48,734,34.14,3174.86,small_business,0.156894194,51.7,0,0.89
4718,50,Female,Waikato,Employed,3,81786.86,609,23.63,15035.38,debt_consolidation,0.289617566,31.5,0,1.15
4719,45,Other/Prefer not to say,Gisborne,Employed,2,234971.06,647,16.15,29385.34,debt_consolidation,0.227078625,48.3,0,1.01
4720,39,Male,Southland,Self-employed,26,71998.61,713,27.44,19716.15,home_improvement,0.147531724,0.1,0,1.12
4721,48,Female,Bay of Plenty,Employed,1,85220.46,683,20.86,40052.72,small_business,0.195023562,19.7,0,1.37
4722,43,Female,Tasman,Employed,4,79148.72,707,17.69,11178.61,home_improvement,0.149128759,34.5,0,1.1
4723,38,Male,Auckland,Employed,6,135174.58,695,10.49,5423.21,home_improvement,0.189885351,38.6,0,0.64
4724,35,Female,Otago,Employed,14,50450.6,718,18.7,8641.31,other,0.172762613,26.7,0,1.1
4725,37,Female,Southland,Part-time,8,106203.74,601,16.85,16004.85,small_business,0.276454594,42.6,0,0.8
4726,18,Male,Otago,Student,5,31059.64,757,29.88,48876.34,home_improvement,0.134721927,66,0,0.97
4727,40,Female,Southland,Employed,1,54799.7,651,5.76,56532.1,other,0.224576756,20.3,0,1.34
4728,33,Female,Southland,Part-time,2,44360.13,683,17.05,3680.21,medical,0.210264694,60.7,0,0.82
4729,54,Male,Canterbury,Employed,1,68522.64,644,12.05,12869.17,car,0.25367097,28.6,0,1.27
4730,38,Male,Gisborne,Self-employed,11,53771.28,663,14.85,8770.59,small_business,0.188206339,64.6,0,1.04
4731,26,Male,Otago,Part-time,7,128209.74,694,11.42,9474.59,education,0.186435596,49.9,0,1.63
4732,38,Male,Marlborough,Employed,7,38366.57,724,17.36,12790.64,small_business,0.162660527,21.9,0,1.04
4733,28,Female,Auckland,Self-employed,5,23002.38,734,7.02,8782.48,debt_consolidation,0.159353477,45.6,0,1.48
4734,43,Female,Gisborne,Employed,4,28789.68,706,16.16,22748.19,car,0.158822998,7.7,0,1.17
4735,41,Male,Gisborne,Employed,1,118024.01,644,25.03,47276.86,medical,0.240057357,13.4,0,0.92
4736,48,Female,Bay of Plenty,Employed,2,36330.33,702,19.38,45903.75,medical,0.16860235,24.4,0,0.74
4737,30,Male,Manawatu-Whanganui,Part-time,1,82524.39,694,20.03,8632.72,other,0.192158206,37.7,0,1.07
4738,38,Male,Northland,Employed,6,54462.63,684,24.47,13588.07,vacation,0.205938448,12.4,0,0.9
4739,24,Male,Southland,Part-time,1,106584.03,712,23.69,45604.85,car,0.161816367,0,0,1.36
4740,45,Female,Waikato,Part-time,6,56595.41,603,10.65,21020.7,education,0.283501139,26.6,1,0.95
4741,43,Male,Southland,Employed,6,300000,558,23.22,36868.58,car,0.313608622,26.8,0,1.1
4742,43,Male,Southland,Employed,3,203010.45,751,14.85,23342.1,car,0.124407854,4,0,0.74
4743,38,Male,Manawatu-Whanganui,Self-employed,1,53799.34,672,26.6,30689.7,car,0.19082189,26.1,0,1.1
4744,42,Female,Bay of Plenty,Employed,2,49556.16,705,24.03,10617.54,education,0.156507762,48.2,0,0.82
4745,54,Other/Prefer not to say,Hawke's Bay,Employed,2,300000,628,13.82,9579.96,education,0.221219294,16.2,0,1.16
4746,35,Male,Southland,Part-time,6,34024.36,756,6.77,3959.91,education,0.134683755,35.5,0,1.18
4747,39,Male,Northland,Unemployed,1,62889.12,701,23.33,6548.39,other,0.142421426,28.4,0,0.89
4748,27,Female,Tasman,Employed,9,65881.43,669,18.8,11542.74,medical,0.19593849,23.5,0,1.17
4749,29,Female,West Coast,Self-employed,7,64908.89,697,25.95,3922.95,car,0.196003215,0,0,1.02
4750,39,Male,Gisborne,Employed,1,22900.53,575,18.2,27899.74,small_business,0.316096138,56.8,0,0.83
4751,49,Female,Tasman,Employed,6,87562.14,702,14.52,15489.56,small_business,0.155335951,42.9,0,1.21
4752,35,Female,Southland,Part-time,6,36313.05,769,9.88,12282.93,debt_consolidation,0.122350485,16.6,0,0.84
4753,36,Male,Canterbury,Student,7,153850.41,699,12.05,13711.87,small_business,0.206547831,63.5,0,1.17
4754,34,Female,Tasman,Employed,1,27134.56,691,28.62,33135.46,home_improvement,0.21150208,46.7,0,1.07
4755,33,Female,Nelson,Employed,1,67361.04,661,16.88,7563.52,small_business,0.183967906,17.8,0,1.08
4756,41,Female,Hawke's Bay,Self-employed,1,18000,745,24.39,6423.88,education,0.128342783,58.5,0,1.1
4757,23,Male,Auckland,Employed,2,18000,754,10.14,10807.32,vacation,0.133835953,24.2,0,0.88
4758,51,Male,Gisborne,Employed,8,39282.38,654,6.8,42700.9,medical,0.247998437,14.4,0,1.34
4759,31,Male,Bay of Plenty,Employed,7,42753.93,702,20.84,8780.56,home_improvement,0.151144972,34.6,0,1.18
4760,45,Male,West Coast,Self-employed,13,156620.1,694,24.84,18228.44,car,0.185244558,33.8,0,1.25
4761,25,Female,Northland,Employed,0,63436.04,704,39.1,10004.99,education,0.140637014,37.4,0,0.77
4762,45,Female,Gisborne,Employed,0,141151.17,634,4.44,3418.51,small_business,0.253427683,27.5,0,0.84
4763,45,Female,Gisborne,Employed,6,51754.7,749,10.86,7005.01,medical,0.121703206,47.6,0,1.17
4764,42,Other/Prefer not to say,Canterbury,Employed,2,93507.19,714,25.86,7004.56,other,0.162429064,8.1,0,0.65
4765,28,Male,Waikato,Employed,2,42060.21,752,9.41,18003.51,car,0.134511517,26.5,0,1.06
4766,40,Female,Gisborne,Employed,4,40378.74,613,21.23,26130.53,debt_consolidation,0.272764904,37.4,0,0.79
4767,26,Female,Waikato,Employed,1,21799.29,617,19.59,4117.91,education,0.291412897,23.9,0,0.88
4768,35,Male,West Coast,Student,5,79506.57,804,27.35,13990.43,home_improvement,0.087345255,47.4,0,0.76
4769,48,Female,Taranaki,Employed,2,76068.73,749,28.22,13258.84,education,0.132152909,51.5,0,1.11
4770,46,Male,Auckland,Employed,5,103624.63,631,21.18,63312.05,vacation,0.237406351,41.8,0,1.37
4771,38,Female,West Coast,Part-time,9,73946.23,732,28.31,14674.49,home_improvement,0.15192938,15.4,0,1.11
4772,28,Female,Otago,Self-employed,1,219226.37,652,21.78,29926.48,home_improvement,0.231588767,7.8,0,1.13
4773,44,Male,West Coast,Unemployed,13,72240.72,578,13.27,5308.9,other,0.315332121,32.8,1,1.1
4774,38,Female,Nelson,Employed,4,117858.33,554,7.58,11216.64,debt_consolidation,0.323432727,32.8,0,1.19
4775,18,Female,Bay of Plenty,Employed,13,53512.85,679,12.04,4972.73,vacation,0.215561795,68,0,1.36
4776,46,Male,Canterbury,Self-employed,1,37686.62,774,11.83,10695.33,home_improvement,0.138904327,28,0,0.48
4777,38,Male,Canterbury,Self-employed,5,99983.42,771,38.71,14175.68,car,0.123395832,38.2,0,1.18
4778,50,Male,Otago,Employed,3,61614.58,756,21.9,4463.28,home_improvement,0.116312746,32.1,0,1.3
4779,27,Female,Tasman,Employed,7,107083.95,730,12.22,27278.5,medical,0.165626194,15.4,0,1.01
4780,18,Female,West Coast,Part-time,5,80330.49,699,17.33,21981.31,home_improvement,0.214363969,32.8,0,0.61
4781,41,Female,Southland,Employed,3,40389.88,749,2.2,27549.51,medical,0.112167035,59.9,0,1.17
4782,41,Female,Otago,Employed,12,123839.95,559,14.05,17190.76,home_improvement,0.314980688,19.1,0,1.09
4783,21,Female,West Coast,Employed,2,38539.1,739,4.03,6960.85,education,0.175864849,45.2,0,0.99
4784,28,Male,Tasman,Unemployed,1,94592.96,613,16.99,28190.23,home_improvement,0.284124946,58.3,0,1.07
4785,66,Female,Tasman,Student,5,140239.82,625,4.76,7762.51,education,0.25037113,26.4,0,1.26
4786,35,Male,Tasman,Unemployed,5,51605.61,722,13.99,5065.93,vacation,0.175029191,33.2,0,1.55
4787,45,Male,Tasman,Employed,3,130058.45,736,11.74,10656.74,medical,0.144984281,30.6,0,1.06
4788,31,Female,Hawke's Bay,Employed,3,82513.12,643,13.31,12702.98,vacation,0.234389166,82.2,0,1.15
4789,18,Male,Northland,Employed,16,108370.24,719,8.34,16597.2,vacation,0.173554334,39.3,1,0.97
4790,36,Female,Hawke's Bay,Self-employed,7,39343.62,714,17.86,7756.26,education,0.17026652,32.1,0,1
4791,35,Female,Nelson,Unemployed,1,73918.82,661,28.3,43989.55,small_business,0.197563217,36.6,0,1.08
4792,34,Male,Tasman,Part-time,1,27925.45,689,31.79,20954.96,debt_consolidation,0.216467272,54.4,0,1.4
4793,37,Male,Wellington,Employed,19,181484.02,805,3.52,23927.32,debt_consolidation,0.080769631,32.3,0,1.19
4794,41,Female,Tasman,Self-employed,6,19413.88,663,12.44,31964.18,medical,0.181750272,35,0,1.45
4795,36,Female,Wellington,Employed,12,52537.97,665,25.79,18364.92,other,0.21524377,14.1,0,0.74
4796,25,Male,Auckland,Employed,2,37164.8,689,13.12,18689.58,medical,0.195750368,0,1,0.77
4797,43,Male,Tasman,Employed,7,97437.15,669,23.98,13195.18,debt_consolidation,0.185381131,8.8,0,1.22
4798,19,Female,Taranaki,Employed,6,206181.09,727,20.12,13482.41,home_improvement,0.143043368,55,0,1.31
4799,18,Female,Nelson,Part-time,2,96287.29,768,20.21,23009.06,small_business,0.13433616,28.3,0,1.11
4800,45,Male,Bay of Plenty,Employed,4,300000,665,3.95,6286.07,medical,0.195124185,23.4,1,0.15
4801,43,Male,Canterbury,Part-time,5,28435.07,629,26.9,7320.93,small_business,0.247473221,45.8,0,0.89
4802,37,Female,Gisborne,Employed,3,29775.23,798,28.14,65330.48,other,0.098105183,48.5,0,1.01
4803,24,Female,Southland,Employed,9,38035.45,687,15.22,12599.26,debt_consolidation,0.215354946,56.4,0,0.87
4804,31,Other/Prefer not to say,Southland,Employed,9,69904.78,578,19.9,70000,debt_consolidation,0.314240199,35.9,0,1.07
4805,35,Female,Tasman,Employed,10,35101.15,792,15.8,26261.99,debt_consolidation,0.08915213,48,0,1.44
4806,22,Female,Northland,Employed,8,41404.5,748,18.25,22040.62,education,0.128391399,20.4,0,1.33
4807,31,Male,Waikato,Employed,3,94318.5,776,25.49,8530.54,vacation,0.136736328,57.1,0,1.21
4808,45,Female,Gisborne,Employed,2,30903.95,766,11.94,12257.51,medical,0.11569124,50.4,0,1.06
4809,52,Male,Waikato,Part-time,9,32932.82,839,23.15,3978.37,education,0.09072707,44.5,1,0.94
4810,34,Female,Manawatu-Whanganui,Self-employed,3,51175.66,618,23.97,16024.68,home_improvement,0.261438447,46,0,1.17
4811,46,Male,Nelson,Unemployed,1,54148.02,632,25.99,8527.06,vacation,0.244932901,70.7,0,1.08
4812,19,Male,Southland,Employed,4,119151.61,650,18.09,10795.45,car,0.246214654,68.9,0,1.02
4813,45,Female,Otago,Employed,1,37864.1,649,9.83,10084.82,education,0.225303721,52,0,0.71
4814,30,Female,Nelson,Employed,6,42191.52,687,15.8,6896.41,small_business,0.198893227,73.6,0,0.95
4815,41,Male,Auckland,Student,2,92147.39,651,19.44,2124.42,education,0.244486623,26.1,0,1.26
4816,36,Female,Manawatu-Whanganui,Employed,2,105132.75,609,26.77,13705.05,vacation,0.260174198,12.2,0,0.81
4817,51,Male,West Coast,Employed,16,153181.26,628,22.62,13395.19,vacation,0.242770646,41.3,0,1.14
4818,29,Male,Manawatu-Whanganui,Self-employed,8,86130.15,662,8.39,4532.26,small_business,0.209025143,30.1,0,1.19
4819,44,Female,Taranaki,Employed,8,70288.32,749,5.66,10016.45,small_business,0.12653552,28.3,0,1.05
4820,35,Male,Bay of Plenty,Student,5,91781.46,645,11.39,11489.97,education,0.25945877,20.3,0,1.22
4821,36,Female,Canterbury,Employed,9,55364.55,729,13.24,19741.13,vacation,0.177184199,51.7,0,1.27
4822,36,Male,Marlborough,Employed,7,55120.78,601,11.1,9401.95,medical,0.27819329,26.4,0,0.96
4823,30,Female,West Coast,Unemployed,5,22419.28,488,0,19606.35,vacation,0.338323518,49.6,0,0.75
4824,38,Female,Nelson,Employed,16,111100.68,672,10.83,28437.22,education,0.204363447,54.4,0,0.87
4825,37,Male,Northland,Employed,1,73792.91,643,18.71,8080,debt_consolidation,0.24026196,41.3,0,1.09
4826,40,Male,Marlborough,Employed,14,103607.61,627,27.75,6687.81,vacation,0.236713715,40.2,0,0.84
4827,39,Female,West Coast,Unemployed,3,18000,620,28.42,6291.68,vacation,0.252994293,40.4,0,0.83
4828,46,Female,Gisborne,Part-time,4,63188.75,638,25.6,21141.09,other,0.233219973,45.9,0,0.8
4829,47,Male,Waikato,Self-employed,1,38894.71,621,19.52,11736.37,vacation,0.248816845,53.8,0,0.7
4830,27,Female,Waikato,Student,4,160004.95,626,32.76,11208.01,small_business,0.242629617,25.3,0,0.79
4831,47,Male,West Coast,Employed,5,93964.53,598,16.49,16403.63,home_improvement,0.279343368,42.6,0,1.38
4832,26,Male,Waikato,Employed,30,74808.28,552,22.65,3996.51,car,0.317331719,20.6,0,0.83
4833,44,Female,Wellington,Employed,18,50160.48,547,16.24,21488.17,education,0.313071258,11.7,0,0.67
4834,44,Male,Bay of Plenty,Self-employed,17,82492.9,828,17.75,10589,debt_consolidation,0.083360691,2.6,0,0.98
4835,19,Female,Auckland,Employed,2,37243.44,676,24.09,9145.63,other,0.217427119,0,0,1.11
4836,39,Female,Gisborne,Unemployed,24,61224.78,771,11.02,12463.36,car,0.117889728,20.8,0,0.64
4837,33,Female,Waikato,Self-employed,3,45941.52,669,24.17,19020.97,home_improvement,0.202157848,0,1,1.33
4838,30,Female,Taranaki,Part-time,10,253225.67,671,12.55,11036.09,vacation,0.198107278,47.7,0,0.79
4839,52,Female,Southland,Employed,1,157017.29,698,19.89,8042.28,other,0.211040267,18.3,0,0.91
4840,31,Female,Waikato,Employed,4,123003.86,718,21.37,31510.17,education,0.176042112,42.2,0,0.97
4841,30,Female,Tasman,Employed,17,26581.11,605,23.51,8118.27,debt_consolidation,0.276251467,47.3,1,0.92
4842,39,Other/Prefer not to say,Marlborough,Employed,15,109167.3,657,16.9,6245.84,debt_consolidation,0.253559019,43.3,0,1.03
4843,45,Female,Auckland,Student,6,72746.97,698,7.32,10650.35,vacation,0.211816271,18,0,1.15
4844,37,Male,Wellington,Employed,8,135431.14,564,28.18,14854.48,education,0.324970812,33.7,0,1.02
4845,50,Female,West Coast,Part-time,1,78871.85,758,19.32,6634.05,small_business,0.136526269,67.2,0,0.92
4846,43,Female,Taranaki,Part-time,6,64738.54,744,8.04,13849.29,other,0.129650525,34.7,0,1.28
4847,18,Female,Manawatu-Whanganui,Self-employed,5,74788.03,554,39.53,22803.86,education,0.338955364,25.7,0,1.06
4848,33,Female,Southland,Employed,0,21999.23,627,25.27,31651.9,other,0.235478603,25.2,1,0.88
4849,32,Female,Nelson,Employed,1,41015.31,686,28.89,5129.72,debt_consolidation,0.194797549,38.7,0,1.13
4850,43,Other/Prefer not to say,Auckland,Employed,1,81319.72,731,16.67,22240.34,medical,0.150506915,52.4,0,0.96
4851,18,Male,Manawatu-Whanganui,Employed,6,128769.02,772,31.25,11167.59,home_improvement,0.139114747,27.1,0,0.85
4852,63,Female,Otago,Employed,1,46716.22,642,8.6,16525.43,home_improvement,0.259082252,33.5,0,1.2
4853,43,Male,Hawke's Bay,Employed,3,63427.86,820,19.95,8097.31,home_improvement,0.095264787,71.3,0,1.26
4854,39,Female,Waikato,Unemployed,2,24873.22,677,21.89,8372.6,debt_consolidation,0.199251408,33.8,0,1.26
4855,50,Female,Auckland,Employed,4,156018.37,667,10.42,11825.83,education,0.203621495,10.1,0,1.16
4856,61,Male,Hawke's Bay,Employed,6,126802.7,714,14.35,9696.08,education,0.164352849,39.5,0,0.84
4857,47,Male,Northland,Employed,6,96124.94,699,17.39,8432.2,education,0.193144733,19.3,0,1.29
4858,47,Female,Taranaki,Part-time,4,82969.33,695,5.53,7309.88,small_business,0.19134538,46.6,0,1
4859,39,Male,Bay of Plenty,Self-employed,3,164995.25,800,21.01,15322.18,small_business,0.08941969,60.4,0,1.29
4860,37,Male,Southland,Employed,3,40100.17,695,13.78,11262.85,vacation,0.197427365,0,0,0.96
4861,33,Female,Otago,Unemployed,10,37580.69,621,17.39,5332.36,education,0.259009184,24.3,0,1.1
4862,30,Male,Northland,Unemployed,2,122891.17,630,25.23,7826.62,vacation,0.221395462,22.6,0,1.16
4863,31,Female,Northland,Student,2,118034.3,768,23.45,26339.92,vacation,0.118825287,28,0,1.29
4864,24,Female,Tasman,Employed,7,31762.61,721,11.25,5820.14,small_business,0.145368684,59.6,0,0.77
4865,37,Male,Otago,Student,2,47255.61,587,15.18,26892.33,small_business,0.262794174,39.4,1,0.67
4866,21,Male,Marlborough,Employed,9,179081.88,584,14.14,10259.18,education,0.269711235,19.4,0,1.19
4867,40,Female,Manawatu-Whanganui,Part-time,2,83211.68,682,13.27,28294.04,other,0.19811536,0.8,0,1.14
4868,38,Female,Nelson,Employed,6,104238.77,717,15.04,10317.49,vacation,0.171345456,31.3,0,0.9
4869,39,Female,Nelson,Part-time,0,32425.96,639,14.45,29513.66,education,0.238041334,70.6,0,1.16
4870,33,Female,Auckland,Part-time,2,96387.26,579,12.16,40908.57,other,0.323310331,12.2,0,0.77
4871,69,Female,Canterbury,Employed,2,27734.09,612,6.86,17733.82,debt_consolidation,0.296918685,36.4,0,1.7
4872,52,Male,Waikato,Part-time,8,19816.09,779,19.48,15357.55,other,0.121802525,44.4,0,1.31
4873,26,Male,Taranaki,Employed,17,100532.56,710,13.02,29323.96,education,0.153353701,35.7,0,1.25
4874,40,Male,Wellington,Employed,3,153707.95,740,10.85,14403.73,medical,0.111711622,15.3,0,1.02
4875,32,Male,Marlborough,Employed,9,55819.07,750,11.43,7531.46,education,0.13095774,25.3,0,0.95
4876,28,Female,Auckland,Part-time,6,46826.85,642,18.46,6599.65,education,0.226072679,74.6,0,0.81
4877,25,Female,Gisborne,Employed,17,181434.82,658,7.07,17319.23,vacation,0.225093813,0,0,1.06
4878,42,Male,Gisborne,Employed,8,57830.55,670,31.84,11044.25,medical,0.184543181,0,0,0.93
4879,31,Female,Waikato,Self-employed,0,62484.97,705,22.04,18530.41,education,0.177999266,49.8,0,0.88
4880,48,Male,Nelson,Part-time,6,179605.29,745,14.21,16871.56,medical,0.121645845,46.3,0,0.73
4881,48,Male,Auckland,Unemployed,4,52574.77,792,7.59,7933.26,vacation,0.080418834,42.5,0,1.14
4882,52,Female,Northland,Employed,0,43902.48,729,24.5,19619.62,car,0.143526359,21,0,1.07
4883,29,Male,West Coast,Employed,1,106026.83,729,13.86,32772.55,car,0.15930016,46.8,0,1.22
4884,43,Male,Canterbury,Employed,13,42405.31,796,7.39,14170.98,other,0.085900734,10.7,0,1.17
4885,44,Male,Wellington,Self-employed,13,59598.26,668,11.78,9940.96,home_improvement,0.181589934,48.7,0,1.17
4886,33,Male,Auckland,Employed,8,29455.84,751,11.15,7664.22,education,0.115127215,35.8,0,1.63
4887,30,Female,Waikato,Employed,20,72647.98,715,20.04,28181.13,small_business,0.162950772,41.3,0,1.25
4888,54,Female,Wellington,Student,8,67710.8,717,14.26,8258.87,medical,0.177260231,73.4,0,0.8
4889,40,Male,Wellington,Employed,0,116186.82,667,23.91,45354.83,medical,0.200867853,16.8,0,1.23
4890,44,Male,Bay of Plenty,Employed,2,108716.24,596,15.57,14811.83,car,0.263353512,50.2,0,1.01
4891,30,Female,Taranaki,Employed,0,90495.31,701,19.44,21708.27,medical,0.152480472,38.6,0,0.72
4892,26,Female,Northland,Employed,0,82346.89,701,8.69,11224.45,car,0.14106215,67.6,0,0.71
4893,32,Male,Bay of Plenty,Employed,1,62204.96,645,16.57,29298.26,debt_consolidation,0.228631459,36.6,0,1.17
4894,37,Male,Waikato,Employed,4,93702.12,674,15.55,8280.14,vacation,0.205795428,22.1,1,1.15
4895,27,Female,Waikato,Student,9,33347.67,627,17.85,34083.72,small_business,0.234441383,35.6,1,0.82
4896,38,Female,Tasman,Employed,10,18000,628,14.28,8372.68,medical,0.250565069,0,0,1.25
4897,21,Male,West Coast,Employed,5,130521.49,651,12.22,10187.06,small_business,0.248241588,31.4,0,1.1
4898,27,Female,Manawatu-Whanganui,Unemployed,13,97405.58,600,13.74,11863.3,car,0.286707355,65.1,0,1.25
4899,45,Male,Auckland,Unemployed,3,60231.5,645,8.71,70000,medical,0.253410717,37.4,0,1.21
4900,44,Female,Auckland,Unemployed,11,123856.35,723,20.25,10514.48,vacation,0.175156313,17,0,1.06
4901,34,Female,Manawatu-Whanganui,Part-time,3,41908.51,767,15.51,13419.45,other,0.127557591,40.5,1,1.33
4902,28,Female,Hawke's Bay,Unemployed,2,42567.53,805,2.39,36836.49,other,0.097415187,32.3,1,0.76
4903,28,Male,Otago,Employed,12,39169.74,656,19.67,32427.87,debt_consolidation,0.226844473,25.1,0,1.46
4904,34,Male,Gisborne,Student,2,91373.95,752,9.88,33200.45,home_improvement,0.113939117,38,0,0.81
4905,44,Male,Auckland,Employed,3,25143.83,700,11.51,6117.76,education,0.161682618,50.9,0,1.19
4906,47,Female,Otago,Employed,2,41026.18,666,44.21,11887.84,other,0.219570858,55.4,0,0.91
4907,33,Male,Gisborne,Employed,5,77340.39,704,22.4,26807.3,other,0.174365226,49.2,0,0.96
4908,26,Male,Auckland,Employed,27,31560.19,746,13.56,25432.1,vacation,0.11026128,0,0,1.55
4909,41,Male,Taranaki,Employed,0,43737.29,650,18.3,20983.91,other,0.222156848,60.8,0,1.01
4910,30,Female,Southland,Employed,12,18000,649,15.56,6622.73,other,0.231814397,65.7,0,1.25
4911,33,Male,Marlborough,Employed,0,93491.57,655,42.13,12947.73,small_business,0.253399113,15,0,0.96
4912,51,Male,Hawke's Bay,Student,2,43020.9,642,20.41,5996.97,other,0.257968992,45.8,0,1.31
4913,46,Male,Canterbury,Part-time,1,33609.83,752,22.29,15996.87,vacation,0.138514102,11.1,0,0.93
4914,40,Female,Hawke's Bay,Self-employed,7,29885.51,634,5.58,14650.21,education,0.251643848,17.7,0,1.1
4915,25,Female,Waikato,Student,0,50575.09,645,17.07,12819.24,education,0.233648501,28.8,0,1.19
4916,40,Female,Manawatu-Whanganui,Employed,4,25186.14,699,10,20139.96,education,0.191393341,33.4,0,0.88
